recorded_utc,fill_date,instrument,side,qty,price,source,note
2026-07-31T21:20:29.505675+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae66.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.507857+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae67.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.510012+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae68.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.512185+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae69.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.514682+00:00,2026-07-31,NAD,SELL,225.0,11.7,ibkr_paper,execId=00012ec5.6a6cae6a.01.01 orderRef='' commission=1.22378 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.516931+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae6b.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.519132+00:00,2026-07-31,DSL,BUY,700.0,10.98,ibkr_paper,execId=00012ec5.6a6cae6c.01.01 orderRef='' commission=3.5021 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.521369+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae6d.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.523787+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae6e.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.526234+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae6f.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.528597+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae70.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.531009+00:00,2026-07-31,DSL,BUY,700.0,10.98,ibkr_paper,execId=00012ec5.6a6cae71.01.01 orderRef='' commission=3.5021 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.533300+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae72.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.535579+00:00,2026-07-31,DSL,BUY,700.0,10.98,ibkr_paper,execId=00012ec5.6a6cae73.01.01 orderRef='' commission=3.5021 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.537815+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae74.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.540062+00:00,2026-07-31,DSL,BUY,700.0,10.98,ibkr_paper,execId=00012ec5.6a6cae75.01.01 orderRef='' commission=3.5021 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.542380+00:00,2026-07-31,DSL,BUY,226.0,10.98,ibkr_paper,execId=00012ec5.6a6cae76.01.01 orderRef='' commission=1.130678 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.544754+00:00,2026-07-31,DSL,BUY,700.0,10.98,ibkr_paper,execId=00012ec5.6a6cae77.01.01 orderRef='' commission=3.5021 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.547160+00:00,2026-07-31,NAD,SELL,500.0,11.7,ibkr_paper,execId=00012ec5.6a6cae78.01.01 orderRef='' commission=2.71951 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.549780+00:00,2026-07-31,DSL,BUY,700.0,10.98,ibkr_paper,execId=00012ec5.6a6cae79.01.01 orderRef='' commission=3.5021 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.552111+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae7a.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.554686+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae7b.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.557141+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae7c.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.559499+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae7d.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.561988+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae7e.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.564410+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae7f.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.566880+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae80.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.569566+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae81.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.572122+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae82.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.574830+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae83.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.577351+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae84.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.579866+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae85.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.582977+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae86.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.585525+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae87.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.588042+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae88.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.590524+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae89.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.593034+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae8a.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.595507+00:00,2026-07-31,NVG,SELL,200.0,12.28,ibkr_paper,execId=00012ec5.6a6cae8b.01.01 orderRef='' commission=1.090194 time=2026-07-31 11:28:28+00:00
2026-07-31T21:20:29.597937+00:00,2026-07-31,PCN,BUY,20.0,11.75,ibkr_paper,execId=00012ec5.6a6cae8d.01.01 orderRef='' commission=0.10006 time=2026-07-31 11:28:30+00:00
2026-07-31T21:20:29.600363+00:00,2026-07-31,NZF,SELL,200.0,12.3,ibkr_paper,execId=00012ec5.6a6caf5b.01.01 orderRef='' commission=1.090276 time=2026-07-31 11:42:29+00:00
2026-07-31T21:20:29.602870+00:00,2026-07-31,NZF,SELL,200.0,12.3,ibkr_paper,execId=00012ec5.6a6caf5c.01.01 orderRef='' commission=1.090276 time=2026-07-31 11:42:29+00:00
2026-07-31T21:20:29.605357+00:00,2026-07-31,NZF,SELL,200.0,12.3,ibkr_paper,execId=00012ec5.6a6caf5d.01.01 orderRef='' commission=1.090276 time=2026-07-31 11:42:29+00:00
2026-07-31T21:20:29.607784+00:00,2026-07-31,NZF,SELL,200.0,12.3,ibkr_paper,execId=00012ec5.6a6caf5e.01.01 orderRef='' commission=1.090276 time=2026-07-31 11:42:29+00:00
2026-07-31T21:20:29.610232+00:00,2026-07-31,NZF,SELL,200.0,12.3,ibkr_paper,execId=00012ec5.6a6caf5f.01.01 orderRef='' commission=1.090276 time=2026-07-31 11:42:29+00:00
2026-07-31T21:20:29.612669+00:00,2026-07-31,NZF,SELL,200.0,12.3,ibkr_paper,execId=00012ec5.6a6caf60.01.01 orderRef='' commission=1.090276 time=2026-07-31 11:42:29+00:00
