date,ticker,shares,close,market_value,weight
2026-08-17,BKLN,-4124.0,20.579999923706055,-84871.91968536377,-0.1323559021670714
2026-08-17,EMB,522.0,94.6999969482422,49433.39840698242,0.0770903034548509
2026-08-17,HYG,98.0,79.61000061035156,7801.780059814453,0.0121667053385135
2026-08-17,IGSB,69.0,52.130001068115234,3596.970073699951,0.0056093961458328
2026-08-17,LQD,-902.0,105.6999969482422,-95341.39724731444,-0.1486828234040004
2026-08-17,SHYG,-179.0,42.209999084472656,-7555.589836120605,-0.0117827770701002
2026-08-17,SJNK,-1649.0,24.8700008392334,-41010.631383895874,-0.0639551825312702
2026-08-17,SPHY,1002.0,23.290000915527344,23336.5809173584,0.0363928874504353
2026-08-17,SRLN,1964.0,40.540000915527344,79620.5617980957,0.1241665244158881
2026-08-17,USHY,2090.0,36.83000183105469,76974.7038269043,0.1200403667882391
2026-08-17,VCIT,-1126.0,81.0199966430664,-91228.51622009276,-0.1422688754117572
2026-08-17,VCSH,1007.0,78.5999984741211,79150.19846343994,0.1234330030847404
2026-08-17,CASH,,,641334.0193366194,1.0001463739056993
2026-08-18,BKLN,-4124.0,20.540000915527344,-84706.96377563477,-0.1321304425067835
2026-08-18,EMB,524.0,94.63999938964844,49591.35968017578,0.077355249285177
2026-08-18,HYG,98.0,79.52999877929688,7793.939880371094,0.012157403351068
2026-08-18,IGSB,69.0,52.13999938964844,3597.659957885742,0.0056118219923863
2026-08-18,LQD,-906.0,105.83999633789062,-95891.0366821289,-0.1495759562673447
2026-08-18,SHYG,-179.0,42.18000030517578,-7550.220054626465,-0.0117772361606985
2026-08-18,SJNK,-1652.0,24.84000015258789,-41035.680252075195,-0.0640096439371279
2026-08-18,SPHY,1003.0,23.270000457763672,23339.810459136963,0.0364066818893262
2026-08-18,SRLN,1967.0,40.5099983215332,79683.16669845581,0.1242940557295386
2026-08-18,USHY,2093.0,36.78499984741211,76991.00468063354,0.1200946777462006
2026-08-18,VCIT,-1129.0,81.06999969482422,-91528.02965545654,-0.142770305074116
2026-08-18,VCSH,1008.0,78.62000274658203,79248.96276855469,0.1236167612682712
2026-08-18,CASH,,,641551.9272314736,1.0007269326841026
2026-08-19,BKLN,-4131.0,20.56999969482422,-84974.66873931885,-0.132672356283896
2026-08-19,EMB,524.0,95.11000061035156,49837.64031982422,0.0778123324392659
2026-08-19,HYG,98.0,79.70999908447266,7811.57991027832,0.0121963489634296
2026-08-19,IGSB,69.0,52.20000076293945,3601.8000526428223,0.0056235500171649
2026-08-19,LQD,-905.0,106.56999969482422,-96445.84972381592,-0.1505825009558462
2026-08-19,SHYG,-180.0,42.25,-7605.0,-0.0118738123314644
2026-08-19,SJNK,-1653.0,24.88999938964844,-41143.16899108887,-0.0642375104959784
2026-08-19,SPHY,1003.0,23.309999465942383,23379.92946434021,0.0365034707143262
2026-08-19,SRLN,1968.0,40.56999969482422,79841.75939941406,0.1246582600029689
2026-08-19,USHY,2095.0,36.869998931884766,77242.64776229858,0.1206002239993352
2026-08-19,VCIT,-1128.0,81.41999816894531,-91841.75793457033,-0.1433940562665183
2026-08-19,VCSH,1007.0,78.69000244140625,79240.8324584961,0.1237200228272449
2026-08-19,CASH,,,641539.3662541668,1.0016460273699674
2026-08-20,BKLN,-4121.0,20.59000015258789,-84851.3906288147,-0.1324264058075064
2026-08-20,EMB,521.0,94.66999816894533,49323.06904602051,0.0769778398297915
2026-08-20,HYG,98.0,79.55999755859375,7796.8797607421875,0.0121684836933921
2026-08-20,IGSB,69.0,52.13999938964844,3597.659957885742,0.0056148187320173
2026-08-20,LQD,-898.0,106.05999755859376,-95241.8778076172,-0.1486426971550112
2026-08-20,SHYG,-179.0,42.20000076293945,-7553.800136566162,-0.0117891126457744
2026-08-20,SJNK,-1648.0,24.850000381469727,-40952.80062866211,-0.0639144762957301
2026-08-20,SPHY,1001.0,23.270000457763672,23293.270458221436,0.036353488887157
2026-08-20,SRLN,1963.0,40.54999923706055,79599.64850234985,0.1242300836390465
2026-08-20,USHY,2088.0,36.79999923706055,76838.39840698242,0.1199206383494018
2026-08-20,VCIT,-1122.0,81.0999984741211,-90994.19828796388,-0.1420134017758636
2026-08-20,VCSH,1006.0,78.61000061035156,79081.66061401367,0.123421667020346
2026-08-20,CASH,,,640807.2214755528,1.0000990735287334
2026-08-21,BKLN,-4119.0,20.600000381469727,-84851.4015712738,-0.132352054015059
2026-08-21,EMB,523.0,94.72000122070312,49538.560638427734,0.0772707360400887
2026-08-21,HYG,98.0,79.61000061035156,7801.780059814453,0.0121692935740468
2026-08-21,IGSB,69.0,52.11000061035156,3595.590042114258,0.0056084368514547
2026-08-21,LQD,-902.0,105.91999816894533,-95539.83834838869,-0.1490239832403291
2026-08-21,SHYG,-179.0,42.2400016784668,-7560.960300445557,-0.011793660535468
2026-08-21,SJNK,-1652.0,24.8700008392334,-41085.241386413574,-0.064085165200586
2026-08-21,SPHY,1003.0,23.299999237060547,23369.89923477173,0.0364525995866889
2026-08-21,SRLN,1965.0,40.619998931884766,79818.29790115356,0.1245013692122677
2026-08-21,USHY,2093.0,36.84000015258789,77106.12031936646,0.1202708878394692
2026-08-21,VCIT,-1127.0,81.05000305175781,-91343.35343933104,-0.1424782646420284
2026-08-21,VCSH,1007.0,78.58999633789062,79140.12631225586,0.1234435504714673
2026-08-21,CASH,,,641114.1963933606,1.000016254057987
2026-08-24,BKLN,-4119.0,20.5,-84439.5,-0.1317582183888742
2026-08-24,EMB,523.0,94.8499984741211,49606.54920196533,0.0774053676688159
2026-08-24,HYG,98.0,79.69999694824219,7810.599700927734,0.0121875508635521
2026-08-24,IGSB,69.0,52.13999938964844,3597.659957885742,0.0056137384330795
2026-08-24,LQD,-904.0,106.18000030517578,-95986.7202758789,-0.1497763398947297
2026-08-24,SHYG,-179.0,42.2599983215332,-7564.539699554443,-0.0118036022684312
2026-08-24,SJNK,-1651.0,24.8700008392334,-41060.37138557434,-0.0640700309706806
2026-08-24,SPHY,1002.0,23.309999465942383,23356.619464874268,0.0364453433319564
2026-08-24,SRLN,1962.0,40.63999938964844,79735.67880249023,0.1244184413816239
2026-08-24,USHY,2092.0,36.86000061035156,77111.12127685547,0.1203231184150414
2026-08-24,VCIT,-1128.0,81.16999816894531,-91559.75793457033,-0.1428685695862194
2026-08-24,VCSH,1008.0,78.61000061035156,79238.88061523438,0.1236432444175058
2026-08-24,CASH,,,641020.8247187004,1.00023995659736
2026-08-25,BKLN,-4137.0,20.510000228881836,-84849.87094688416,-0.1324902883456003
2026-08-25,EMB,523.0,95.37999725341795,49883.7385635376,0.0778918203679641
2026-08-25,HYG,98.0,79.91999816894531,7832.159820556641,0.0122296604746041
2026-08-25,IGSB,69.0,52.22999954223633,3603.869968414306,0.0056273246611554
2026-08-25,LQD,-901.0,106.86000061035156,-96280.86054992676,-0.1503394033964735
2026-08-25,SHYG,-179.0,42.349998474121094,-7580.649726867676,-0.0118369357189526
2026-08-25,SJNK,-1651.0,24.920000076293945,-41142.920125961304,-0.0642433192889704
2026-08-25,SPHY,1001.0,23.3700008392334,23393.370840072632,0.0365279806956571
2026-08-25,SRLN,1961.0,40.66999816894531,79753.86640930176,0.1245330445329676
2026-08-25,USHY,2090.0,36.95000076293945,77225.50159454346,0.1205850858665378
2026-08-25,VCIT,-1126.0,81.58000183105469,-91859.08206176758,-0.1434349414290143
2026-08-25,VCSH,1007.0,78.7699966430664,79321.38661956787,0.1238577415371462
2026-08-25,CASH,,,641122.8142511315,1.0010922300429783
2026-08-26,BKLN,-4133.0,20.530000686645508,-84850.49283790588,-0.1324690897379699
2026-08-26,EMB,519.0,95.30999755859376,49465.88873291016,0.0772264371645579
2026-08-26,HYG,98.0,79.9000015258789,7830.200149536133,0.0122245546440925
2026-08-26,IGSB,69.0,52.20000076293945,3601.8000526428223,0.0056231514801363
2026-08-26,LQD,-895.0,106.77999877929688,-95568.0989074707,-0.1492014795299492
2026-08-26,SHYG,-179.0,42.33000183105469,-7577.070327758789,-0.0118293668737582
2026-08-26,SJNK,-1646.0,24.93000030517578,-41034.780502319336,-0.0640637412810788
2026-08-26,SPHY,998.0,23.3700008392334,23323.26083755493,0.036412412344786
2026-08-26,SRLN,1958.0,40.709999084472656,79710.17820739746,0.1244440002270458
2026-08-26,USHY,2083.0,36.959999084472656,76987.67809295654,0.1201936169952068
2026-08-26,VCIT,-1120.0,81.4800033569336,-91257.60375976562,-0.1424719090885936
2026-08-26,VCSH,1004.0,78.7300033569336,79044.92337036133,0.1234054004528016
2026-08-26,CASH,,,640854.6210701878,1.0005060132027228
2026-08-27,BKLN,-4129.0,20.530000686645508,-84768.3728351593,-0.1323265883270999
2026-08-27,EMB,520.0,95.12999725341795,49467.598571777344,0.0772207644526448
2026-08-27,HYG,98.0,79.87000274658203,7827.260269165039,0.0122186449111273
2026-08-27,IGSB,69.0,52.209999084472656,3602.4899368286133,0.0056236210142931
2026-08-27,LQD,-896.0,106.7300033569336,-95630.0830078125,-0.1492821225962301
2026-08-27,SHYG,-179.0,42.33000183105469,-7577.070327758789,-0.0118280890909227
2026-08-27,SJNK,-1646.0,24.93000030517578,-41034.780502319336,-0.0640568212531634
2026-08-27,SPHY,998.0,23.36000061035156,23313.28060913086,0.0363928996456927
2026-08-27,SRLN,1956.0,40.779998779296875,79765.67761230469,0.1245171946919532
2026-08-27,USHY,2083.0,36.939998626708984,76946.01713943481,0.1201155996378496
2026-08-27,VCIT,-1121.0,81.44000244140625,-91294.2427368164,-0.1425137143868633
2026-08-27,VCSH,1005.0,78.72000122070312,79113.60122680664,0.1234992791588874
2026-08-27,CASH,,,640868.3244282837,1.000419332141831
2026-08-28,BKLN,-4130.0,20.520000457763672,-84747.60189056396,-0.1322433177193631
2026-08-28,EMB,521.0,94.88999938964844,49437.68968200683,0.0771444142144728
2026-08-28,HYG,98.0,79.73999786376953,7814.519790649414,0.012194068037861
2026-08-28,IGSB,69.0,52.06999969482422,3592.829978942871,0.0056063858542042
2026-08-28,LQD,-896.0,106.3499984741211,-95289.5986328125,-0.1486934424837416
2026-08-28,SHYG,-179.0,42.27000045776367,-7566.330081939697,-0.0118067835628861
2026-08-28,SJNK,-1646.0,24.8799991607666,-40952.478618621826,-0.0639037745085838
2026-08-28,SPHY,999.0,23.329999923706055,23306.66992378235,0.0363685967148794
2026-08-28,SRLN,1953.0,40.77000045776367,79623.81089401245,0.1242479632129364
2026-08-28,USHY,2085.0,36.869998931884766,76873.94777297974,0.1199569742729888
2026-08-28,VCIT,-1122.0,81.1500015258789,-91050.30171203612,-0.1420782855106289
2026-08-28,VCSH,1005.0,78.51000213623047,78902.55214691162,0.1231224841725513
2026-08-28,CASH,,,640900.2960655285,1.0000847173053091
2026-08-31,BKLN,-4133.0,20.56999969482422,-85015.8087387085,-0.1326494272782094
2026-08-31,EMB,522.0,94.7699966430664,49469.938247680664,0.0771875145740443
2026-08-31,HYG,98.0,79.80999755859375,7821.3797607421875,0.0122036308444295
2026-08-31,IGSB,69.0,52.09000015258789,3594.2100105285645,0.0056080146326614
2026-08-31,LQD,-900.0,106.20999908447266,-95588.9991760254,-0.1491466843980484
2026-08-31,SHYG,-179.0,42.31999969482422,-7575.279945373535,-0.0118196434420129
2026-08-31,SJNK,-1650.0,24.920000076293945,-41118.00012588501,-0.0641560581313461
2026-08-31,SPHY,1000.0,23.350000381469727,23350.000381469727,0.0364328025987203
2026-08-31,SRLN,1954.0,40.79999923706055,79723.19850921631,0.1243914135491784
2026-08-31,USHY,2089.0,36.91999816894531,77125.87617492676,0.1203388340911706
2026-08-31,VCIT,-1126.0,81.08999633789062,-91307.33587646484,-0.1424660423749815
2026-08-31,VCSH,1008.0,78.52999877929688,79158.23876953125,0.1235099117789041
2026-08-31,CASH,,,641268.5435576898,1.0005657335554896
2026-09-01,BKLN,-4124.0,20.549999237060547,-84748.1968536377,-0.1321599590313045
2026-09-01,EMB,523.0,94.08999633789062,49209.0680847168,0.0767387232235336
2026-09-01,HYG,98.0,79.0999984741211,7751.799850463867,0.0120884878816416
2026-09-01,IGSB,69.0,51.77000045776367,3572.130031585694,0.0055705321901323
2026-09-01,LQD,-901.0,105.22000122070312,-94803.22109985352,-0.1478401934407003
2026-09-01,SHYG,-179.0,41.95000076293945,-7509.050136566162,-0.0117099336063336
2026-09-01,SJNK,-1647.0,24.700000762939453,-40680.90125656128,-0.0634395355066826
2026-09-01,SPHY,1000.0,23.13999938964844,23139.99938964844,0.0360855037022428
2026-09-01,SRLN,1953.0,40.470001220703125,79037.9123840332,0.1232550974581036
2026-09-01,USHY,2087.0,36.59000015258789,76363.33031845093,0.1190842399137989
2026-09-01,VCIT,-1127.0,80.38999938964844,-90599.5293121338,-0.1412847768646433
2026-09-01,VCSH,1008.0,78.08000183105469,78704.64184570312,0.1227353811416832
2026-09-01,CASH,,,641816.7316830762,1.0008764329385285
2026-09-02,BKLN,-4130.0,20.559999465942383,-84912.79779434204,-0.1324448426091565
2026-09-02,EMB,527.0,94.1500015258789,49617.05080413818,0.0773914257353852
2026-09-02,HYG,99.0,79.11000061035156,7831.890060424805,0.0122159847906259
2026-09-02,IGSB,70.0,51.81999969482422,3627.3999786376953,0.0056579270938018
2026-09-02,LQD,-910.0,105.3499984741211,-95868.4986114502,-0.1495332687131846
2026-09-02,SHYG,-181.0,41.95000076293945,-7592.950138092041,-0.0118432923198978
2026-09-02,SJNK,-1663.0,24.690000534057617,-41059.47088813782,-0.0640435281918953
2026-09-02,SPHY,1009.0,23.13999938964844,23348.259384155273,0.0364180267245682
2026-09-02,SRLN,1970.0,40.47999954223633,79745.59909820557,0.1243851762712557
2026-09-02,USHY,2107.0,36.58000183105469,77074.06385803223,0.1202181829133575
2026-09-02,VCIT,-1138.0,80.45999908447266,-91563.47895812988,-0.1428184075235404
2026-09-02,VCSH,1015.0,78.12999725341797,79301.94721221924,0.1236931792373689
2026-09-02,CASH,,,641569.1761900788,1.0007034365913114
2026-09-03,BKLN,-4127.0,20.59000015258789,-84974.93062973022,-0.1325304654647568
2026-09-03,EMB,527.0,94.4499969482422,49775.14839172363,0.0776314088878406
2026-09-03,HYG,99.0,79.20999908447266,7841.789909362793,0.0122303844094115
2026-09-03,IGSB,70.0,51.86000061035156,3630.2000427246094,0.0056618122289369
2026-09-03,LQD,-909.0,105.5,-95899.5,-0.1495688820061329
2026-09-03,SHYG,-181.0,42.0,-7602.0,-0.0118563980105279
2026-09-03,SJNK,-1663.0,24.719999313354492,-41109.35885810852,-0.0641158801077816
2026-09-03,SPHY,1009.0,23.170000076293945,23378.53007698059,0.0364621359502472
2026-09-03,SRLN,1969.0,40.529998779296875,79803.56759643555,0.1244649908028688
2026-09-03,USHY,2107.0,36.619998931884766,77158.3377494812,0.1203393793986569
2026-09-03,VCIT,-1137.0,80.54000091552734,-91573.9810409546,-0.1428226212352138
2026-09-03,VCSH,1014.0,78.20999908447266,79304.93907165527,0.1236873088442793
2026-09-03,CASH,,,641440.0652538888,1.0004168263021715
2026-09-04,BKLN,-4121.0,20.61000061035156,-84933.81251525879,-0.132468789927664
2026-09-04,EMB,525.0,94.47000122070312,49596.75064086914,0.0773546052764285
2026-09-04,HYG,99.0,79.16000366210938,7836.840362548828,0.0122228913190092
2026-09-04,IGSB,70.0,51.86000061035156,3630.2000427246094,0.0056619171165628
2026-09-04,LQD,-908.0,105.4800033569336,-95775.8430480957,-0.1493787886962423
2026-09-04,SHYG,-180.0,41.9900016784668,-7558.200302124023,-0.0117883045444757
2026-09-04,SJNK,-1661.0,24.709999084472656,-41043.30847930908,-0.0640140510342112
2026-09-04,SPHY,1008.0,23.15999984741211,23345.279846191406,0.0364109520126871
2026-09-04,SRLN,1967.0,40.56999969482422,79801.18939971924,0.1244635873689288
2026-09-04,USHY,2105.0,36.61000061035156,77064.05128479004,0.1201945528912358
2026-09-04,VCIT,-1136.0,80.52999877929688,-91482.07861328124,-0.1426819295529874
