recorded_utc,fill_date,instrument,side,qty,price,source,note
2026-09-10T16:08:09.797221+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55298b.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.802712+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55298c.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.808271+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55298d.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.814482+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55298e.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.820503+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55298f.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.826255+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529e8.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.831973+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529e9.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.837486+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529ea.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.843041+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529eb.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.848541+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529ec.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.854066+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529ed.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.859627+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529ee.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.865133+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529ef.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.870691+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529f0.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.876684+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529f1.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.882547+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529f2.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.888429+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529f3.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.894441+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5529f4.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:57+00:00
2026-09-10T16:08:09.900530+00:00,2026-09-10,SJNK,SELL,89.0,24.63,ibkr_paper,execId=00012ec5.6b552a5c.01.01 orderRef='' commission=0.507779 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.906632+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a5d.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.912478+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a5e.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.918876+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a5f.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.924591+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a60.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.930323+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a61.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.935961+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a62.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.941567+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a63.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.947189+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a64.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.952854+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a65.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.958889+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a66.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.964533+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a67.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.970151+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552a68.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:59+00:00
2026-09-10T16:08:09.975744+00:00,2026-09-10,SJNK,SELL,825.0,24.63,ibkr_paper,execId=00012ec5.6b552aa2.01.01 orderRef='' commission=4.706937 time=2026-09-10 13:44:59+00:00
